event_id,event_date,event_year,event_month,event_day_of_year,country_name,country_code,admin_division_name,state_normalized,is_ner,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_title,location_description
35,2007-03-12 00:00:00,2007,3,71,India,IN,Kashmir,Jammu and Kashmir,False,34.0935,74.9112,landslide,rain,medium,unknown,2.0,,Jammu-Srinagar highway,Jammu-Srinagar highway
37,2007-03-19 00:00:00,2007,3,78,India,IN,Kashmir,Jammu and Kashmir,False,33.8778,74.3333,landslide,rain,medium,unknown,2.0,,Doba,Doba
43,2007-03-23 00:00:00,2007,3,82,India,IN,Kashmir,Jammu and Kashmir,False,33.9659,74.3313,landslide,downpour,medium,unknown,10.0,,"Doba Sayedan, Kashmir","Doba Sayedan, Kashmir"
57,2007-04-11 00:00:00,2007,4,101,India,IN,,Unknown,False,27.4459,88.6193,landslide,downpour,medium,unknown,,,"Sikkim, 13 km north of Gangtok","Sikkim, 13 km north of Gangtok"
73,2007-05-08 00:00:00,2007,5,128,India,IN,Kashmir,Jammu and Kashmir,False,33.242,75.231,landslide,rain,medium,unknown,,,"Jammu-Srinagar hwy, Samarouli in Ramban district","Jammu-Srinagar hwy, Samarouli in Ramban district"
78,2007-05-23 00:00:00,2007,5,143,India,IN,Sikkim,Sikkim,True,27.3383,88.6069,landslide,rain,medium,unknown,,,"Pangthang, on road b/t Gangtok and North Sikkim","Pangthang, on road b/t Gangtok and North Sikkim"
93,2007-06-13 00:00:00,2007,6,164,India,IN,Bengal,West Bengal,False,26.7324,88.4089,landslide,rain,small,unknown,,,"Indira Bypass, Amdo Golai","Indira Bypass, Amdo Golai"
94,2007-06-15 00:00:00,2007,6,166,India,IN,Bengal,West Bengal,False,26.8096,88.526,landslide,rain,medium,unknown,,,National Highway 31A at Sevoke,National Highway 31A at Sevoke
103,2007-06-25 00:00:00,2007,6,176,India,IN,Andhra Pradesh,Andhra Pradesh,False,14.4702,78.8205,landslide,rain,medium,unknown,,,Cuddappa,Cuddappa
102,2007-06-25 00:00:00,2007,6,176,India,IN,Andhra Pradesh,Andhra Pradesh,False,15.8294,78.0501,landslide,rain,medium,unknown,,,Kurnool,Kurnool
98,2007-06-25 00:00:00,2007,6,176,India,IN,Andhra Pradesh,Andhra Pradesh,False,18.431,79.1492,landslide,rain,medium,unknown,10.0,,Karimnagar,Karimnagar
99,2007-06-25 00:00:00,2007,6,176,India,IN,Maharashtra,Maharashtra,False,19.0298,72.9104,landslide,rain,medium,unknown,2.0,,Mumbai,Mumbai
100,2007-06-25 00:00:00,2007,6,176,India,IN,Kerala,Kerala,False,11.2738,75.8275,landslide,rain,medium,unknown,,,Kozhikode,Kozhikode
97,2007-06-25 00:00:00,2007,6,176,India,IN,Maharashtra,Maharashtra,False,16.9648,73.5189,landslide,rain,medium,unknown,18.0,,Ratnagiri,Ratnagiri
101,2007-06-25 00:00:00,2007,6,176,India,IN,Kerala,Kerala,False,11.7095,76.074,landslide,monsoon,large,unknown,4.0,,Wayanad,Wayanad
104,2007-06-25 00:00:00,2007,6,176,India,IN,Andhra Pradesh,Andhra Pradesh,False,16.6252,80.6128,landslide,rain,medium,unknown,,,Prakasam,Prakasam
111,2007-07-02 00:00:00,2007,7,183,India,IN,Kashmir,Jammu and Kashmir,False,33.2443135,75.22742083,landslide,downpour,medium,unknown,,,Jammu-Srinagar highway between Ramban and Srinagar,Jammu-Srinagar highway between Ramban and Srinagar
126,2007-07-16 00:00:00,2007,7,197,India,IN,Sikkim,Sikkim,True,27.1499,88.38,mudslide,rain,medium,unknown,,,Bardang near Singtam,Bardang near Singtam
130,2007-07-19 00:00:00,2007,7,200,India,IN,Assam,Assam,True,26.1699,91.7986,landslide,rain,medium,unknown,6.0,,Guwahati,Guwahati
131,2007-07-20 00:00:00,2007,7,201,India,IN,Kerala,Kerala,False,11.855,75.361,landslide,downpour,medium,unknown,,,4 locations in the Kannur district,4 locations in the Kannur district
133,2007-07-21 00:00:00,2007,7,202,India,IN,Bengal,West Bengal,False,23.9304,88.2374,landslide,rain,medium,unknown,1.0,,Beldanga,Beldanga
141,2007-07-26 00:00:00,2007,7,207,India,IN,Meghālaya,Meghalaya,True,25.38,91.88,landslide,rain,medium,unknown,,,Singtam,Singtam
142,2007-07-27 00:00:00,2007,7,208,India,IN,Meghālaya,Meghalaya,True,25.5212,90.232,rock_fall,rain,large,unknown,8.0,,Tura,Tura
143,2007-07-28 00:00:00,2007,7,209,India,IN,Goa,Goa,False,15.4014,73.8277,landslide,rain,medium,unknown,,,Vasco,Vasco
150,2007-07-30 00:00:00,2007,7,211,India,IN,Uttarakhand,Uttarakhand,False,30.4,79.349,landslide,downpour,medium,unknown,,,Chamoli,Chamoli
147,2007-07-30 00:00:00,2007,7,211,India,IN,Mizoram,Mizoram,True,22.533,92.899,landslide,downpour,medium,unknown,,,Lawngtlai,Lawngtlai
146,2007-07-30 00:00:00,2007,7,211,India,IN,Uttarakhand,Uttarakhand,False,30.733,78.439,landslide,downpour,medium,unknown,2.0,,Uttarkashi district,Uttarkashi district
149,2007-07-30 00:00:00,2007,7,211,India,IN,Uttarakhand,Uttarakhand,False,30.557,79.56,landslide,downpour,medium,unknown,,,Joshimath,Joshimath
148,2007-07-30 00:00:00,2007,7,211,India,IN,Mizoram,Mizoram,True,22.479,92.967,landslide,downpour,medium,unknown,,,Saiha,Saiha
151,2007-08-02 00:00:00,2007,8,214,India,IN,Bengal,West Bengal,False,26.8905,88.2789,mudslide,rain,medium,unknown,3.0,,Kurseong,Kurseong
157,2007-08-06 00:00:00,2007,8,218,India,IN,Kashmir,Jammu and Kashmir,False,33.2451,75.2257,landslide,rain,medium,unknown,,,"Srinagar-Jammu Highway, Rāmban District","Srinagar-Jammu Highway, Rāmban District"
162,2007-08-07 00:00:00,2007,8,219,India,IN,Goa,Goa,False,15.0296,74.0253,landslide,rain,medium,unknown,,,Canacona,Canacona
166,2007-08-09 00:00:00,2007,8,221,India,IN,Karnataka,Karnataka,False,12.8733,74.8481,landslide,rain,medium,unknown,,,Mangalore,Mangalore
173,2007-08-11 00:00:00,2007,8,223,India,IN,Uttarakhand,Uttarakhand,False,30.0702,78.3027,landslide,rain,medium,unknown,,,Rishikesh,Rishikesh
177,2007-08-12 00:00:00,2007,8,224,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.7334,77.5914,landslide,rain,medium,unknown,11.0,,"Himachal Pradesh, all over","Himachal Pradesh, all over"
178,2007-08-12 00:00:00,2007,8,224,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.0985,76.2665,landslide,rain,large,unknown,2.0,,Kangra,Kangra
181,2007-08-13 00:00:00,2007,8,225,India,IN,Andhra Pradesh,Andhra Pradesh,False,17.3895,78.499,landslide,rain,medium,unknown,,,Koti railway station,Koti railway station
183,2007-08-14 00:00:00,2007,8,226,India,IN,Rajasthan,Rajasthan,False,26.2208,73.6106,complex,downpour,very_large,unknown,52.0,,"Himachal Pradesh, Shimla district, Ghanvi village","Himachal Pradesh, Shimla district, Ghanvi village"
210,2007-08-25 00:00:00,2007,8,237,India,IN,Bengal,West Bengal,False,27.0713,88.4308,landslide,rain,medium,unknown,,,"Hattisurey in Kalimpong, on National Highway 31A","Hattisurey in Kalimpong, on National Highway 31A"
213,2007-08-26 00:00:00,2007,8,238,India,IN,Assam,Assam,True,25.2946,92.8339,landslide,rain,medium,unknown,,,Shillong Road at Kuliang in the Jaintia Hills,Shillong Road at Kuliang in the Jaintia Hills
212,2007-08-26 00:00:00,2007,8,238,India,IN,Meghālaya,Meghalaya,True,25.5576,91.8506,complex,rain,medium,unknown,,,National Highway No 44 at Sonarpur in Meghalaya,National Highway No 44 at Sonarpur in Meghalaya
211,2007-08-26 00:00:00,2007,8,238,India,IN,Manipur,Manipur,True,24.9667,93.55,mudslide,continuous_rain,medium,unknown,1.0,,Tamenglong,Tamenglong
215,2007-08-28 00:00:00,2007,8,240,India,IN,Nāgāland,Nagaland,True,25.7428,93.9136,landslide,rain,medium,unknown,1.0,,Phesema area at National Highway 39,Phesema area at National Highway 39
218,2007-08-29 00:00:00,2007,8,241,India,IN,Bengal,West Bengal,False,27.0096,88.2548,landslide,rain,medium,unknown,,,"Ghayabari-Tindharia on National Highway 55, near Darjeeling hills","Ghayabari-Tindharia on National Highway 55, near Darjeeling hills"
221,2007-08-31 00:00:00,2007,8,243,India,IN,Bengal,West Bengal,False,22.6461,88.3403,landslide,rain,medium,unknown,,,between Bally Halt and Rajchandrapur stations in Kolkata,between Bally Halt and Rajchandrapur stations in Kolkata
220,2007-08-31 00:00:00,2007,8,243,India,IN,Manipur,Manipur,True,25.1333,93.9667,landslide,rain,medium,unknown,,,"Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)","Velnal village, Tamei sub-division and Toribari village (3 kilometer toward Tamei from Kangpokpi)"
222,2007-09-01 00:00:00,2007,9,244,India,IN,Maharashtra,Maharashtra,False,17.2634,73.5446,landslide,rain,medium,unknown,1.0,,Maharashta on Konkan Railway between Nivsur and Ratnagiri,Maharashta on Konkan Railway between Nivsur and Ratnagiri
234,2007-09-05 00:00:00,2007,9,248,India,IN,Kashmir,Jammu and Kashmir,False,33.1662,75.3098,landslide,rain,medium,unknown,,,Panthal in Jammu’s Ramban district on Srinagar-Jammu Highway,Panthal in Jammu’s Ramban district on Srinagar-Jammu Highway
231,2007-09-05 00:00:00,2007,9,248,India,IN,Bengal,West Bengal,False,27.06826195,88.28121204,landslide,rain,medium,unknown,15.0,,Darjeeling Hills (Lebong - 10 km from Darjeeling,Darjeeling Hills (Lebong - 10 km from Darjeeling
237,2007-09-06 00:00:00,2007,9,249,India,IN,Uttarakhand,Uttarakhand,False,29.5833,80.2167,landslide,rain,large,unknown,,,Pithoragarh,Pithoragarh
240,2007-09-07 00:00:00,2007,9,250,India,IN,Goa,Goa,False,15.5063,73.8362,landslide,rain,medium,unknown,8.0,,"NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa","NH-17, Panaji to Mapusa on Old Mandovi bridge, Goa"
241,2007-09-07 00:00:00,2007,9,250,India,IN,,Unknown,False,27.201,88.4883,landslide,rain,large,unknown,,,"National Highway 31A between Rangpo and Tarkhola, in East Sikkim","National Highway 31A between Rangpo and Tarkhola, in East Sikkim"
242,2007-09-07 00:00:00,2007,9,250,India,IN,Bengal,West Bengal,False,26.8833,88.2833,landslide,rain,medium,unknown,,,"Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)","Darjeeling Hills, multiple villages in area (Kurseong, Kalimpong, Bhalukopa, Kukhleinkhani)"
247,2007-09-08 00:00:00,2007,9,251,India,IN,Manipur,Manipur,True,25.0604,93.9877,landslide,rain,medium,unknown,,,"Lower Shajouba village near Tadubi along NH 39, Manipur ","Lower Shajouba village near Tadubi along NH 39, Manipur "
252,2007-09-09 00:00:00,2007,9,252,India,IN,Nāgāland,Nagaland,True,25.4993,94.1192,landslide,rain,medium,unknown,,,"Mao in Manipur, Phipema and Chunikhudima in Nagaland","Mao in Manipur, Phipema and Chunikhudima in Nagaland"
251,2007-09-09 00:00:00,2007,9,252,India,IN,Sikkim,Sikkim,True,27.1667,88.35,landslide,rain,medium,unknown,1.0,,Hingdam village in South Sikkim,Hingdam village in South Sikkim
256,2007-09-10 00:00:00,2007,9,253,India,IN,Sikkim,Sikkim,True,27.3425,88.6236,landslide,rain,medium,unknown,,,Rhodong village near Rhey in East Sikkim,Rhodong village near Rhey in East Sikkim
255,2007-09-10 00:00:00,2007,9,253,India,IN,Manipur,Manipur,True,24.2451,94.0691,landslide,rain,medium,unknown,,,Wamkhu village along the Tengnoupal-Joupi road in Chandel district,Wamkhu village along the Tengnoupal-Joupi road in Chandel district
259,2007-09-11 00:00:00,2007,9,254,India,IN,Meghālaya,Meghalaya,True,25.52,91.27,landslide,rain,medium,unknown,,,"Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya","Assam-Agartala National Highway, Sonarpur in Jayantiya hills of Meghalaya"
260,2007-09-11 00:00:00,2007,9,254,India,IN,,Unknown,False,27.2084,88.4909,debris_flow,rain,medium,unknown,,,"National Highway 31A, between Singtam and Rangpo","National Highway 31A, between Singtam and Rangpo"
258,2007-09-11 00:00:00,2007,9,254,India,IN,Manipur,Manipur,True,24.4279,94.0564,landslide,rain,medium,unknown,3.0,,"NH-39 at Imphal-Moreh section, Lokchao largest event","NH-39 at Imphal-Moreh section, Lokchao largest event"
264,2007-09-13 00:00:00,2007,9,256,India,IN,Assam,Assam,True,26.1833,91.8,landslide,rain,medium,unknown,,,Guwahati,Guwahati
269,2007-09-18 00:00:00,2007,9,261,India,IN,Sikkim,Sikkim,True,27.2872,88.2816,landslide,rain,medium,unknown,,,Geyzing-Jorethang road and Naya Bazar-Legship road,Geyzing-Jorethang road and Naya Bazar-Legship road
274,2007-09-20 00:00:00,2007,9,263,India,IN,Bengal,West Bengal,False,27.0875,88.4572,landslide,rain,medium,unknown,,,"Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB","Multiple places along 31A, Tarkhola area in Kalimpong district and Sevoke in WB"
279,2007-09-23 00:00:00,2007,9,266,India,IN,Orissa,Orissa,False,21.464,83.9462,landslide,rain,medium,unknown,,,"NH6, Sambalpur town before Mahanadi bridge","NH6, Sambalpur town before Mahanadi bridge"
285,2007-09-29 00:00:00,2007,9,272,India,IN,Mizoram,Mizoram,True,24.1293,92.6921,landslide,rain,medium,unknown,,,"National Highway, 45 Aizwal (Mizoram)","National Highway, 45 Aizwal (Mizoram)"
313,2007-10-16 00:00:00,2007,10,289,India,IN,Nāgāland,Nagaland,True,25.7055,94.0132,landslide,rain,large,unknown,,,"NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland","NH-39 at Piphema,  6 km towards Dimapur from Kohima in Nagaland"
319,2007-10-19 00:00:00,2007,10,292,India,IN,Nāgāland,Nagaland,True,25.4379,94.1162,landslide,rain,medium,unknown,,,"Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur","Maram-Purul Road, Karong Assembly Constituency of Senapati district, Manipur"
322,2007-10-21 00:00:00,2007,10,294,India,IN,Assam,Assam,True,24.75,93.4333,landslide,rain,medium,unknown,,,National Highway 53 at Nungba in Tamenglong district of Manipur,National Highway 53 at Nungba in Tamenglong district of Manipur
324,2007-10-25 00:00:00,2007,10,298,India,IN,Tamil Nādu,Tamil Nadu,False,11.7792,78.2034,landslide,rain,medium,unknown,1.0,,Salem - Yercaud ghat road,Salem - Yercaud ghat road
326,2007-10-26 00:00:00,2007,10,299,India,IN,Tamil Nadu,Tamil Nadu,False,11.4046,76.6953,landslide,rain,large,unknown,,,"Nilgiri, Nondimedu on the Ooty-Coonoor road","Nilgiri, Nondimedu on the Ooty-Coonoor road"
336,2007-10-30 00:00:00,2007,10,303,India,IN,Tamil Nadu,Tamil Nadu,False,11.2777,77.1236,landslide,rain,medium,unknown,2.0,,"bridge between Coonoor and Barliar, Tamil Nadu","bridge between Coonoor and Barliar, Tamil Nadu"
395,2007-12-16 00:00:00,2007,12,350,India,IN,Kashmir,Jammu and Kashmir,False,34.93977198,76.83270934,landslide,rain,medium,unknown,13.0,6.0,2 Soldiers Killed,"Thang Bridge 10 km from Turtuk, Leh, Jammu and Kashmir"
410,2008-01-06 00:00:00,2008,1,6,India,IN,Kashmir,Jammu and Kashmir,False,33.1517,75.5464,landslide,rain,medium,unknown,1.0,,"Kandi Canal Project, Gandoh area, Doda district, Kashmir","Kandi Canal Project, Gandoh area, Doda district, Kashmir"
416,2008-01-07 00:00:00,2008,1,7,India,IN,Kashmir,Jammu and Kashmir,False,33.4341,75.1923,landslide,rain,medium,unknown,,,"between Banihal and Batote, Udhampur, National Highway, Jammu","between Banihal and Batote, Udhampur, National Highway, Jammu"
419,2008-01-09 00:00:00,2008,1,9,India,IN,Kashmir,Jammu and Kashmir,False,33.23738085,75.24528226,landslide,rain,medium,unknown,,,"Panthihal near Ramban,  Srinagar-Jammu highway","Panthihal near Ramban,  Srinagar-Jammu highway"
428,2008-01-16 00:00:00,2008,1,16,India,IN,Kashmir,Jammu and Kashmir,False,33.2537,75.2006,landslide,snowfall_snowmelt,medium,unknown,,,"Panthihal, Srinagar-Jammu highway","Panthihal, Srinagar-Jammu highway"
443,2008-02-03 00:00:00,2008,2,34,India,IN,Kashmir,Jammu and Kashmir,False,33.33280503,75.21320384,landslide,downpour,medium,above_road,,,Landslides stop traffic,along Sringar Jammu highway between Panthial and Nachlana
448,2008-02-08 00:00:00,2008,2,39,India,IN,Karnātaka,Karnātaka,False,12.9752,77.6092,landslide,rain,medium,unknown,,,Kodaikanal,Kodaikanal
451,2008-02-13 00:00:00,2008,2,44,India,IN,Tamil Nadu,Tamil Nadu,False,11.3484,76.7937,landslide,rain,medium,unknown,,,Alwarpet in Coonoor,Alwarpet in Coonoor
452,2008-02-13 00:00:00,2008,2,44,India,IN,Kashmir,Jammu and Kashmir,False,33.2418,75.242,landslide,rain,medium,unknown,,,"Ramban, near Sringar-Jammu highway","Ramban, near Sringar-Jammu highway"
481,2008-03-17 00:00:00,2008,3,77,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.2862,77.1613,landslide,snowfall_snowmelt,medium,unknown,25.0,,"Nehrukund in Manali, Himachal Pradesh","Nehrukund in Manali, Himachal Pradesh"
488,2008-03-30 00:00:00,2008,3,90,India,IN,Kashmir,Jammu and Kashmir,False,34.219,77.2665,landslide,rain,medium,unknown,2.0,,Biama area of Khalsi tehsil in Leh district,Biama area of Khalsi tehsil in Leh district
492,2008-04-05 00:00:00,2008,4,96,India,IN,Kashmir,Jammu and Kashmir,False,33.9337,74.9985,landslide,rain,medium,unknown,,,"Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway","Panthial, 170 kilometres from Jammu, Jammu-Srinagar highway"
516,2008-05-01 00:00:00,2008,5,122,India,IN,Kashmir,Jammu and Kashmir,False,33.1463,75.7454,complex,unknown,medium,unknown,12.0,,"Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir","Kishtwar-Chatroo road, Kishtwar region of Jammu and Kashmir"
523,2008-05-05 00:00:00,2008,5,126,India,IN,Kashmir,Jammu and Kashmir,False,33.9513,74.9845,landslide,downpour,medium,unknown,,,Srinagar-Leh highway at Gomri,Srinagar-Leh highway at Gomri
540,2008-05-18 00:00:00,2008,5,139,India,IN,Orissa,Orissa,False,19.5178,83.1809,landslide,mining,medium,unknown,5.0,,"Kalahandi district of Orissa, Depur village","Kalahandi district of Orissa, Depur village"
545,2008-05-20 00:00:00,2008,5,141,India,IN,Assam,Assam,True,24.9849,92.8411,mudslide,mining,medium,unknown,5.0,,"A Cachar District village, near village of Srinager, Assam","A Cachar District village, near village of Srinager, Assam"
554,2008-05-28 00:00:00,2008,5,149,India,IN,Kerala,Kerala,False,9.7327,76.8403,landslide,downpour,medium,unknown,,,"Periyanmala, Kottayam district, Kerala, India","Periyanmala, Kottayam district, Kerala, India"
568,2008-06-03 00:00:00,2008,6,155,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.2077,77.193,landslide,rain,medium,unknown,,,Hindustan-Tibet National Highway near Matiana village,Hindustan-Tibet National Highway near Matiana village
571,2008-06-06 00:00:00,2008,6,158,India,IN,Goa,Goa,False,15.3925,73.8377,landslide,rain,medium,unknown,,,"Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa","Jetty, Desterovaddo, Bharatline-Tarivaddo and Harbour, Vasco, Goa"
580,2008-06-09 00:00:00,2008,6,161,India,IN,Manipur,Manipur,True,24.6596,93.9784,landslide,monsoon,medium,unknown,,,"near Kuloor church, in Manipur along National Highway","near Kuloor church, in Manipur along National Highway"
585,2008-06-14 00:00:00,2008,6,166,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.0998,93.6287,landslide,rain,large,unknown,21.0,,"Itanagar-Naharlagun, Arunachal Pradesh","Itanagar-Naharlagun, Arunachal Pradesh"
588,2008-06-15 00:00:00,2008,6,167,India,IN,Kashmir,Jammu and Kashmir,False,32.5659,75.0944,landslide,rain,medium,unknown,,,"Charan Padika, Jammu","Charan Padika, Jammu"
587,2008-06-15 00:00:00,2008,6,167,India,IN,Assam,Assam,True,27.2298,94.0989,landslide,downpour,medium,unknown,17.0,,"Lakhimpur district, Bihpuria, Assam","Lakhimpur district, Bihpuria, Assam"
592,2008-06-18 00:00:00,2008,6,170,India,IN,Himachal Pradesh,Himachal Pradesh,False,32.3712,77.2466,landslide,rain,medium,unknown,,,"Manali-Leh road, Gulaba near Rohtang Pass","Manali-Leh road, Gulaba near Rohtang Pass"
594,2008-06-19 00:00:00,2008,6,171,India,IN,Manipur,Manipur,True,24.9336,93.8275,mudslide,monsoon,medium,unknown,,,"Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur","Namkaoluang village, Tamenglong-Sangrung (Khongsang) road, NH-53, Manipur"
595,2008-06-20 00:00:00,2008,6,172,India,IN,Bengal,West Bengal,False,26.885,88.2778,landslide,rain,medium,unknown,,,Kurseong sub division,Kurseong sub division
609,2008-06-25 00:00:00,2008,6,177,India,IN,Tamil Nadu,Tamil Nadu,False,11.41,76.69,landslide,downpour,medium,unknown,,,Udhagamandalam,Udhagamandalam
614,2008-06-29 00:00:00,2008,6,181,India,IN,Bengal,West Bengal,False,26.89,88.28,landslide,unknown,medium,unknown,,,"Kurseong sub division, Mamring","Kurseong sub division, Mamring"
620,2008-06-30 00:00:00,2008,6,182,India,IN,Bengal,West Bengal,False,27.0771,88.482,landslide,downpour,medium,unknown,,,Kalimpong,Kalimpong
653,2008-07-18 00:00:00,2008,7,200,India,IN,Uttarakhand,Uttarakhand,False,29.33,80.1,landslide,rain,medium,unknown,14.0,,Sukhidhang area of Champawat district in Uttarakhand ,Sukhidhang area of Champawat district in Uttarakhand 
692,2008-08-07 00:00:00,2008,8,220,India,IN,Nāgāland,Nagaland,True,25.705,94.04,landslide,downpour,medium,unknown,,,"National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland","National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland"
697,2008-08-08 00:00:00,2008,8,221,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.13,77.09,landslide,rain,medium,unknown,,,"Barog, Shimla; Chandigarh-Shimla national highway","Barog, Shimla; Chandigarh-Shimla national highway"
703,2008-08-09 00:00:00,2008,8,222,India,IN,Goa,Goa,False,15.15,74.11,landslide,rain,medium,unknown,,,"Goa-Karnataka link, near Dudhsagar waterfall","Goa-Karnataka link, near Dudhsagar waterfall"
706,2008-08-10 00:00:00,2008,8,223,India,IN,Rajasthan,Rajasthan,False,25.08,75.72,landslide,rain,medium,unknown,2.0,,"Gaiparnath Mahadev temple, foothills of Chambal ravines","Gaiparnath Mahadev temple, foothills of Chambal ravines"
705,2008-08-10 00:00:00,2008,8,223,India,IN,Maharashtra,Maharashtra,False,18.72,73.47,landslide,rain,medium,unknown,,,"Monkey Hill and Khandala, Maharashtra","Monkey Hill and Khandala, Maharashtra"
704,2008-08-10 00:00:00,2008,8,223,India,IN,Karnataka,Karnataka,False,12.6445,75.605,landslide,downpour,medium,unknown,,,Edakumeri near Subrahmanya,Edakumeri near Subrahmanya
709,2008-08-12 00:00:00,2008,8,225,India,IN,Karnataka,Karnataka,False,12.845,75.66,landslide,rain,medium,unknown,,,Yedakumeri-Shiribagilu in the Hassan-Mangalore section of the line.,Yedakumeri-Shiribagilu in the Hassan-Mangalore section of the line.
711,2008-08-12 00:00:00,2008,8,225,India,IN,Karnataka,Karnataka,False,14.229,74.8122,mudslide,rain,small,unknown,,,"Jog Falls, Karnataka","Jog Falls, Karnataka"
710,2008-08-12 23:00:00,2008,8,225,India,IN,Karnataka,Karnataka,False,13.986,75.452,landslide,downpour,large,unknown,,,"Ayanur near Neriya, Karnataka","Ayanur near Neriya, Karnataka"
714,2008-08-14 00:00:00,2008,8,227,India,IN,Assam,Assam,True,27.163,94.0,landslide,rain,medium,unknown,,,"Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh","Kimin-Ziro road in Papum Pare district, road between Doimukh and Sagalee, Doimukh-Hoj road; Arunachal Pradesh"
715,2008-08-14 00:00:00,2008,8,227,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.0,77.12,complex,monsoon,medium,unknown,,,"Shimla, Mandi, Solan and Sirmaur districts","Shimla, Mandi, Solan and Sirmaur districts"
717,2008-08-15 00:00:00,2008,8,228,India,IN,Kashmir,Jammu and Kashmir,False,33.0,74.9277,landslide,downpour,medium,unknown,,,Riasi district of Jammu and Kashmir,Riasi district of Jammu and Kashmir
725,2008-08-17 00:00:00,2008,8,230,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.1,77.16,landslide,rain,medium,unknown,,,Shimla district,Shimla district
731,2008-08-19 00:00:00,2008,8,232,India,IN,Nāgāland,Nagaland,True,26.138,94.25,mudslide,downpour,medium,unknown,4.0,,"Akuk village, Wokha District, Nagaland","Akuk village, Wokha District, Nagaland"
755,2008-08-28 00:00:00,2008,8,241,India,IN,Sikkim,Sikkim,True,27.337,88.609,landslide,downpour,medium,unknown,,,"Ranka, Sikkim and Louing road","Ranka, Sikkim and Louing road"
760,2008-08-29 00:00:00,2008,8,242,India,IN,Nāgāland,Nagaland,True,25.67,94.1066,complex,downpour,medium,unknown,,,"Kohima, Nagaland","Kohima, Nagaland"
785,2008-09-10 00:00:00,2008,9,254,India,IN,Goa,Goa,False,15.323,73.974,rock_fall,rain,medium,unknown,,,"Solva, Raia","Solva, Raia"
798,2008-09-19 00:00:00,2008,9,263,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.587,78.315,landslide,downpour,medium,unknown,,,"NH 22, Kinnaur district","NH 22, Kinnaur district"
796,2008-09-19 00:00:00,2008,9,263,India,IN,Himachal Pradesh,Himachal Pradesh,False,30.56,77.3,landslide,downpour,medium,unknown,6.0,,Anni and Nahan,Anni and Nahan
797,2008-09-19 00:00:00,2008,9,263,India,IN,Himachal Pradesh,Himachal Pradesh,False,31.1,77.1645,landslide,downpour,large,unknown,38.0,,"Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh","Rohru,Theog and Chopal sub-divisions, Shimla, Himachal Pradesh"
804,2008-09-22 00:00:00,2008,9,266,India,IN,Haryana,Haryana,False,30.7,77.08,landslide,rain,medium,unknown,,,"Ghaggar, Morni, Panchkula","Ghaggar, Morni, Panchkula"
840,2008-10-12 00:00:00,2008,10,286,India,IN,Uttar Pradesh,Uttar Pradesh,False,27.0167,78.1333,mudslide,rain,medium,unknown,,,Lehrakapura village near Shamsabad town,Lehrakapura village near Shamsabad town
858,2008-10-22 00:00:00,2008,10,296,India,IN,Kashmir,Jammu and Kashmir,False,33.6549,74.6326,landslide,downpour,medium,unknown,2.0,,Mughal Road at Lal Ghulam Pahari (25 km from Shopian),Mughal Road at Lal Ghulam Pahari (25 km from Shopian)
870,2008-10-29 00:00:00,2008,10,303,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.4,92.35,mudslide,downpour,medium,unknown,12.0,,"West Kameng, Arunachal Pradesh","West Kameng, Arunachal Pradesh"
868,2008-10-29 00:00:00,2008,10,303,India,IN,Assam,Assam,True,26.3333,91.25,landslide,downpour,medium,unknown,7.0,,"Kamrup, and Sonitpur, Assam","Kamrup, and Sonitpur, Assam"
869,2008-10-29 00:00:00,2008,10,303,India,IN,Assam,Assam,True,27.2333,94.1167,landslide,downpour,medium,unknown,,,North Lakhimpur ,North Lakhimpur 
