event_id,event_date,event_year,event_month,event_day_of_year,country_name,country_code,admin_division_name,state_normalized,is_ner,latitude,longitude,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,event_title,location_description
1613,2010-04-02 23:00:00,2010,4,92,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.8997,93.3497,mudslide,downpour,large,unknown,12.0,,"Koloriang, Kuring Kumey district, Arunachal Pradesh","Koloriang, Kuring Kumey district, Arunachal Pradesh"
1756,2010-04-17 00:00:00,2010,4,107,India,IN,Sikkim,Sikkim,True,27.322,88.6087,landslide,downpour,small,unknown,0.0,,"Nam Nang, Gangtok","Nam Nang, Gangtok"
1755,2010-04-17 15:00:00,2010,4,107,India,IN,Sikkim,Sikkim,True,27.3341,88.6083,landslide,downpour,small,unknown,0.0,,"Natl. Highway 31-A at Pani House(?), Gangtok","Natl. Highway 31-A at Pani House(?), Gangtok"
1771,2010-04-20 00:00:00,2010,4,110,India,IN,Assam,Assam,True,26.1978,91.7665,landslide,downpour,medium,unknown,0.0,,"Raj Bhavan Guwahati, Assam","Raj Bhavan Guwahati, Assam"
1770,2010-04-20 00:00:00,2010,4,110,India,IN,Assam,Assam,True,26.1965,91.763,landslide,downpour,medium,unknown,0.0,,"Kharghuli, Guwahati, Assam","Kharghuli, Guwahati, Assam"
1776,2010-04-21 00:00:00,2010,4,111,India,IN,Meghālaya,Meghalaya,True,25.3612,92.2845,landslide,downpour,medium,unknown,0.0,,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District,Shillong-Jowai(Jwai)-Badarpur National Highway(NH 44) at Sunapur village in Jaintia Hills District
1775,2010-04-21 00:00:00,2010,4,111,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.8965,96.1779,landslide,downpour,medium,unknown,12.0,,Arunachal Pradesh ,Arunachal Pradesh 
1857,2010-05-11 09:00:00,2010,5,131,India,IN,Meghālaya,Meghalaya,True,25.3433,92.2897,landslide,downpour,medium,unknown,0.0,,"National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya","National highway 44 at Sunapur and Tongseng in Jaintia Hills district, eastern Meghalaya"
1930,2010-05-31 00:00:00,2010,5,151,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.4298,95.8776,landslide,downpour,medium,unknown,0.0,,"Anini-Roing road,  Dibang Valley,  Arunachal Pradesh ","Anini-Roing road,  Dibang Valley,  Arunachal Pradesh "
1929,2010-05-31 23:00:00,2010,5,151,India,IN,Sikkim,Sikkim,True,27.3543,88.6428,landslide,downpour,medium,unknown,0.0,,"North Sikkiim Highway, periphery of Gangtok, Sikkim East district","North Sikkiim Highway, periphery of Gangtok, Sikkim East district"
1935,2010-06-03 00:00:00,2010,6,154,India,IN,Tripura,Tripura,True,23.8986,91.7599,landslide,downpour,medium,unknown,0.0,,"atharamura hills, Highway 44, Tripura","atharamura hills, Highway 44, Tripura"
1934,2010-06-03 05:00:00,2010,6,154,India,IN,Assam,Assam,True,24.6005,92.3814,landslide,downpour,medium,unknown,2.0,,Rongpur village under Bhairabhnagar panchayat in Karimganj district,Rongpur village under Bhairabhnagar panchayat in Karimganj district
1954,2010-06-07 00:00:00,2010,6,158,India,IN,Manipur,Manipur,True,24.7543,93.5039,landslide,rain,medium,unknown,0.0,,"Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur","Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur"
1961,2010-06-09 14:15:00,2010,6,160,India,IN,Meghālaya,Meghalaya,True,25.8833,91.2,landslide,downpour,medium,unknown,0.0,,"Ishok Chingphu(?), Bishnupur, Assam","Ishok Chingphu(?), Bishnupur, Assam"
1987,2010-06-15 00:00:00,2010,6,166,India,IN,Assam,Assam,True,25.2269,93.1658,landslide,downpour,medium,unknown,0.0,,"rails between Mahur and Wadringdisa(?), Assam","rails between Mahur and Wadringdisa(?), Assam"
1986,2010-06-15 00:00:00,2010,6,166,India,IN,Nāgāland,Nagaland,True,26.3335,94.5512,landslide,downpour,medium,unknown,0.0,,"Fazl Ali College, Mokokchung, Nagaland","Fazl Ali College, Mokokchung, Nagaland"
1994,2010-06-16 00:00:00,2010,6,167,India,IN,Assam,Assam,True,25.0633,92.8025,landslide,downpour,medium,unknown,0.0,,"rails between Jatinga and Longrangjao(?), Assam","rails between Jatinga and Longrangjao(?), Assam"
1996,2010-06-17 19:30:00,2010,6,168,India,IN,Nāgāland,Nagaland,True,26.4333,94.8833,landslide,downpour,medium,unknown,0.0,,"Shayoung Ward(?), Longleng, Nagaland","Shayoung Ward(?), Longleng, Nagaland"
2025,2010-06-28 00:00:00,2010,6,179,India,IN,Meghālaya,Meghalaya,True,25.5728,91.885,landslide,downpour,medium,unknown,1.0,,"Police CID complex(?), Shillong, Meghalaya","Police CID complex(?), Shillong, Meghalaya"
2026,2010-06-28 00:00:00,2010,6,179,India,IN,Meghālaya,Meghalaya,True,25.4916,91.2698,landslide,downpour,medium,unknown,0.0,,"Borsorsa(?), West Khasi Hills, Meghalaya","Borsorsa(?), West Khasi Hills, Meghalaya"
2045,2010-07-06 00:00:00,2010,7,187,India,IN,Nāgāland,Nagaland,True,26.2363,94.8133,mudslide,monsoon,medium,unknown,0.0,,"Tuensang, Nagaland","Tuensang, Nagaland"
2043,2010-07-06 00:00:00,2010,7,187,India,IN,Nāgāland,Nagaland,True,26.7225,95.0281,mudslide,monsoon,medium,unknown,0.0,,"Mon, Nagaland","Mon, Nagaland"
2042,2010-07-06 00:00:00,2010,7,187,India,IN,Nāgāland,Nagaland,True,26.0093,94.5238,mudslide,monsoon,medium,unknown,0.0,,"Zunheboto, Nagaland","Zunheboto, Nagaland"
2044,2010-07-06 00:00:00,2010,7,187,India,IN,Nāgāland,Nagaland,True,25.8877,94.7861,mudslide,monsoon,medium,unknown,0.0,,"Kiphire,  Nagaland","Kiphire,  Nagaland"
2098,2010-07-19 06:00:00,2010,7,200,India,IN,Nāgāland,Nagaland,True,26.7215,95.0283,landslide,downpour,medium,unknown,0.0,,"Jahjon ward(?), Mon town, Nagaland","Jahjon ward(?), Mon town, Nagaland"
2106,2010-07-20 00:00:00,2010,7,201,India,IN,Nāgāland,Nagaland,True,26.8716,94.9921,landslide,downpour,medium,unknown,0.0,,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland","road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland"
2113,2010-07-21 08:00:00,2010,7,202,India,IN,Sikkim,Sikkim,True,27.3773,88.559,landslide,downpour,medium,unknown,0.0,,"Singtam-Mangan rd, Sikkim","Singtam-Mangan rd, Sikkim"
2140,2010-07-25 00:00:00,2010,7,206,India,IN,Assam,Assam,True,25.0477,92.801,landslide,downpour,medium,unknown,0.0,,"road between Halfong and Redzol(?) or Silchar, Assam","road between Halfong and Redzol(?) or Silchar, Assam"
2163,2010-07-29 00:00:00,2010,7,210,India,IN,Nāgāland,Nagaland,True,25.4196,94.1054,landslide,downpour,medium,unknown,0.0,,"Maram area in Senapati district, National Highway 39","Maram area in Senapati district, National Highway 39"
2166,2010-07-29 00:00:00,2010,7,210,India,IN,Assam,Assam,True,24.9786,93.5027,landslide,downpour,medium,unknown,0.0,,"Highway 53 at Tupul, Tamenglong district","Highway 53 at Tupul, Tamenglong district"
2164,2010-07-29 23:00:00,2010,7,210,India,IN,Manipur,Manipur,True,25.3098633,94.48214677,landslide,downpour,medium,unknown,0.0,,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur","Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur"
2182,2010-07-31 09:00:00,2010,7,212,India,IN,Manipur,Manipur,True,24.9356,93.8443,landslide,rain,medium,unknown,0.0,,Dimapur-Imphal highway (NH 39) near Manipur,Dimapur-Imphal highway (NH 39) near Manipur
2205,2010-08-06 00:00:00,2010,8,218,India,IN,Mizoram,Mizoram,True,23.7365,92.7146,landslide,downpour,medium,unknown,0.0,,"Dawrpui Vengthar cemetary, Aizwal, Mizoram","Dawrpui Vengthar cemetary, Aizwal, Mizoram"
2243,2010-08-13 00:00:00,2010,8,225,India,IN,Nāgāland,Nagaland,True,25.70223725,94.04619681,landslide,downpour,medium,mine,0.0,,"NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland","NH-39 near Kohima Municipality Council(KMC) dumping ground, between Zubza(Sechu) and Kohima, Nagaland"
2247,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.148,94.8422,landslide,downpour,medium,unknown,0.0,,"Tuensang-Shamatore(Sampurre) rd, Nagaland","Tuensang-Shamatore(Sampurre) rd, Nagaland"
2248,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.222,94.9152,landslide,downpour,medium,unknown,0.0,,"Noklak-Tuensang road, Nagaland","Noklak-Tuensang road, Nagaland"
2249,2010-08-14 00:00:00,2010,8,226,India,IN,Nāgāland,Nagaland,True,26.0814,94.803,landslide,downpour,medium,unknown,0.0,,"Kiphire-Tuensang rd, Nagaland","Kiphire-Tuensang rd, Nagaland"
2253,2010-08-15 23:00:00,2010,8,227,India,IN,Manipur,Manipur,True,25.31006064,94.48265093,landslide,downpour,medium,unknown,0.0,,"Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur","Chingai-Kuingai(Quingai) route (16 kms), Chingai subdivision, Ukhrul district, Manipur"
2263,2010-08-17 00:00:00,2010,8,229,India,IN,Nāgāland,Nagaland,True,26.2753,94.6654,landslide,downpour,medium,unknown,0.0,,"Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland","Dikhu bridge(?), Mokokchung-Tuensang road, Nagaland"
2283,2010-08-19 00:00:00,2010,8,231,India,IN,Manipur,Manipur,True,24.8961,93.4957,mudslide,downpour,medium,unknown,0.0,,"2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur","2 km from Khongsang village(?), road between Tamenglong and Imphal or Nungba, Manipur"
2282,2010-08-19 06:30:00,2010,8,231,India,IN,Nāgāland,Nagaland,True,26.1984,94.8158,landslide,downpour,medium,unknown,0.0,,"Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland","Tuensang-Kohima rd, 3 km outside Tuensang, Nagaland"
2281,2010-08-19 18:00:00,2010,8,231,India,IN,Nāgāland,Nagaland,True,25.61560252,94.11603493,landslide,downpour,medium,above_road,,,"Kisima, Nagaland","Kisima, Nagaland"
2296,2010-08-20 00:00:00,2010,8,232,India,IN,Sikkim,Sikkim,True,27.167,88.3652,complex,downpour,medium,unknown,0.0,,"many locations around Namchi, Sikkim","many locations around Namchi, Sikkim"
2304,2010-08-21 18:00:00,2010,8,233,India,IN,Nāgāland,Nagaland,True,25.5718,94.1211,landslide,downpour,medium,unknown,0.0,,"NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland","NH 39 at Kigwema(?), between Mao Gate and Kohima, Nagaland"
2343,2010-08-27 16:30:00,2010,8,239,India,IN,Nāgāland,Nagaland,True,25.4786,94.1327,landslide,downpour,medium,unknown,0.0,,"NH-39 at Ekai village(?), 2 km for Tadubi, Manipur","NH-39 at Ekai village(?), 2 km for Tadubi, Manipur"
2344,2010-08-27 16:30:00,2010,8,239,India,IN,Assam,Assam,True,24.7505,93.4221,landslide,downpour,medium,unknown,0.0,,"NH-53 at Nungba police station, Kambirong(?), Manipur","NH-53 at Nungba police station, Kambirong(?), Manipur"
2345,2010-08-27 18:00:00,2010,8,239,India,IN,Sikkim,Sikkim,True,27.3392,88.6188,landslide,downpour,medium,unknown,0.0,,"Daragaon(?), Gangtok city, Sikkim","Daragaon(?), Gangtok city, Sikkim"
2392,2010-09-04 00:00:00,2010,9,247,India,IN,Sikkim,Sikkim,True,27.3702,88.7334,landslide,downpour,medium,unknown,0.0,,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim","17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim"
2405,2010-09-09 23:00:00,2010,9,252,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.3036,95.4112,landslide,downpour,medium,unknown,10.0,,"Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh","Mossing(Mosing) village(?), Upper Siang district, Arunachal Pradesh"
2411,2010-09-10 00:00:00,2010,9,253,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.0011,93.7273,landslide,downpour,medium,unknown,0.0,,"districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province","districts Lakhimpur, Dhemaji, Golaghat, and Sonitpur, Assam province"
2415,2010-09-12 00:00:00,2010,9,255,India,IN,Nāgāland,Nagaland,True,25.63961883,94.11112157,landslide,downpour,medium,unknown,,,power lines 5 km from Kohima,power lines 5 km from Kohima
2424,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.591,92.9296,landslide,downpour,medium,unknown,0.0,,"near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram","near Tuivawl(?), Aizawl-Champhai rd, Aizawl district, Mizoram"
2423,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.73504471,92.71060943,landslide,downpour,medium,above_road,,,"road to Kanan Veng from Hunthar Veng, Mizoram","road to Kanan Veng from Hunthar Veng, Mizoram"
2426,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,22.7176,92.8416,landslide,downpour,medium,unknown,0.0,,"Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram","Hual(Hu) village(?), Lunglei-Lawngtlai rd, Mizoram"
2420,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.72988966,92.71495623,landslide,downpour,medium,urban,1.0,,"Tuikual 'C', Aizawl, Mizoram","Tuikual 'C', Aizawl, Mizoram"
2425,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.3439,93.0748,landslide,downpour,medium,unknown,0.0,,"near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram","near Tuichang(?) on Tuichang river, Aizawl-Champhai rd, Mizoram"
2422,2010-09-13 00:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.74182634,92.7141905,landslide,downpour,medium,urban,,,"Hunthar Veng, Mizoram","Hunthar Veng, Mizoram"
2421,2010-09-13 09:00:00,2010,9,256,India,IN,Mizoram,Mizoram,True,23.75406693,92.74128531,landslide,downpour,medium,above_road,,,"road to Muanna Godown, Zuangtui, Mizoram","road to Muanna Godown, Zuangtui, Mizoram"
2437,2010-09-16 00:00:00,2010,9,259,India,IN,Mizoram,Mizoram,True,23.7527,92.694,landslide,downpour,medium,unknown,0.0,,"Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur","Aizawl-Lengpui rd 3km from Aizawl, Mizoram, Manipur"
2436,2010-09-16 03:00:00,2010,9,259,India,IN,Mizoram,Mizoram,True,24.3069,93.125,landslide,downpour,medium,unknown,0.0,,"Taithu village, Churanchandpur district, Mizoram, Manipur","Taithu village, Churanchandpur district, Mizoram, Manipur"
2539,2010-10-03 00:00:00,2010,10,276,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.3092,95.4149,landslide,downpour,medium,unknown,10.0,,"Mosing village, Upper Siang district, Arunachal Pradesh","Mosing village, Upper Siang district, Arunachal Pradesh"
2566,2010-10-08 00:00:00,2010,10,281,India,IN,Nāgāland,Nagaland,True,25.4769,94.1351,mudslide,downpour,medium,unknown,0.0,,"Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39","Sahong, Tabu and Pani village under Tadubi police station of Senapati district, NH-39"
2569,2010-10-08 00:00:00,2010,10,281,India,IN,Nāgāland,Nagaland,True,25.2745,94.0212,landslide,downpour,medium,unknown,0.0,,"Bungte Chiru village(?), Senapati district, Manipur","Bungte Chiru village(?), Senapati district, Manipur"
2567,2010-10-08 00:00:00,2010,10,281,India,IN,Manipur,Manipur,True,25.6633,94.4703,complex,downpour,medium,unknown,0.0,,"Phek, Manipur","Phek, Manipur"
2568,2010-10-08 00:00:00,2010,10,281,India,IN,Assam,Assam,True,24.7679,93.4108,landslide,downpour,medium,unknown,0.0,,"Nungba, Tamenglong, Manipur","Nungba, Tamenglong, Manipur"
2570,2010-10-08 00:00:00,2010,10,281,India,IN,Manipur,Manipur,True,24.837,93.9128,landslide,downpour,medium,unknown,0.0,,"Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur","Tharon(?) and Langol Tarung villages, Thangmeiband constituency, Imphal, Manipur"
2575,2010-10-09 00:00:00,2010,10,282,India,IN,Assam,Assam,True,25.5242,92.9914,landslide,downpour,medium,unknown,0.0,,"road between Haflong and Lanka, Assam","road between Haflong and Lanka, Assam"
2577,2010-10-09 00:00:00,2010,10,282,India,IN,Nāgāland,Nagaland,True,25.5265,93.8673,landslide,downpour,medium,unknown,0.0,,"NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur","NH-39 near Khongnem(?) village, between Imphal and Dimapur, Manipur"
2578,2010-10-09 00:00:00,2010,10,282,India,IN,Nāgāland,Nagaland,True,25.3179,94.0462,landslide,downpour,medium,unknown,0.0,,"NH-39 in Karong area, Manipur","NH-39 in Karong area, Manipur"
2576,2010-10-09 00:00:00,2010,10,282,India,IN,Nāgāland,Nagaland,True,25.4788,94.1399,landslide,downpour,medium,unknown,0.0,,"NH-39 at Tobio village(?), 7 km form Tadubi, Manipur","NH-39 at Tobio village(?), 7 km form Tadubi, Manipur"
2579,2010-10-09 00:00:00,2010,10,282,India,IN,Nāgāland,Nagaland,True,25.682,94.1076,landslide,downpour,medium,unknown,0.0,,"Lower Pezielietsie(Tinpati), Kohima, Manipur","Lower Pezielietsie(Tinpati), Kohima, Manipur"
2573,2010-10-09 00:00:00,2010,10,282,India,IN,Assam,Assam,True,25.1796,93.0083,mudslide,downpour,medium,unknown,1.0,,"Haflong, Assam","Haflong, Assam"
2574,2010-10-09 00:00:00,2010,10,282,India,IN,Assam,Assam,True,25.4749,93.1477,landslide,downpour,medium,unknown,0.0,,"between Mahur and Maigrandisa(?) or Lumding, Assam","between Mahur and Maigrandisa(?) or Lumding, Assam"
2587,2010-10-10 06:00:00,2010,10,283,India,IN,Nāgāland,Nagaland,True,25.6623,94.1072,landslide,downpour,medium,unknown,0.0,,"Lower Chandmari area, PWD department, Kohima, Manipur","Lower Chandmari area, PWD department, Kohima, Manipur"
2743,2010-11-22 00:00:00,2010,11,326,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.5798729,91.85672387,landslide,unknown,medium,natural_slope,,,"Tawang Monastery, Arunachal Pradesh","Tawang Monastery, Arunachal Pradesh"
3269,2011-03-22 00:00:00,2011,3,81,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.0791,96.5242,landslide,downpour,medium,unknown,0.0,,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh","road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh"
3525,2011-05-22 00:00:00,2011,5,142,India,IN,Assam,Assam,True,25.0672,93.4093,landslide,downpour,medium,unknown,0.0,,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur","Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur"
3532,2011-05-24 00:00:00,2011,5,144,India,IN,Assam,Assam,True,25.0888,92.8551,complex,downpour,medium,unknown,0.0,,"Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam","Silchar-Haflong rd., at Reko(Rekha )(?), near Harangajao, Barail Hills, Assam"
3556,2011-05-31 14:00:00,2011,5,151,India,IN,Manipur,Manipur,True,25.1555,93.8474,landslide,continuous_rain,small,unknown,0.0,,"Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur","Roads between Tamei(Tamma?), Kangpokpi and Chalwa, Manipur"
3560,2011-05-31 14:30:00,2011,5,151,India,IN,Manipur,Manipur,True,24.8286,93.5935,landslide,downpour,medium,unknown,2.0,,"Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur","Gaoilung(Gadailong) village(?), Ward 4(?), Tamenglong, Manipur"
3633,2011-06-20 00:00:00,2011,6,171,India,IN,Nāgāland,Nagaland,True,26.3186,94.5121,landslide,downpour,medium,unknown,0.0,,Mokokchung,Mokokchung
3637,2011-06-21 00:00:00,2011,6,172,India,IN,Nāgāland,Nagaland,True,25.51614662,94.2341227,landslide,rain,medium,deforested_slope,,,"Lasumi village in Phek district, Kohima","Lasumi village in Phek district, Kohima"
3663,2011-06-28 00:00:00,2011,6,179,India,IN,Nāgāland,Nagaland,True,25.6682,94.1099,landslide,downpour,medium,unknown,0.0,,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Ruzapfu valley, Kikruma Village, Phek District, Nagaland"
3662,2011-06-28 00:00:00,2011,6,179,India,IN,Manipur,Manipur,True,25.03561729,94.0144205,landslide,rain,medium,below_road,,,"Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India","Ikou-Gangpijang road, near: Ikou, Saikul, and Gangpijang; Imphal India"
3672,2011-06-29 00:00:00,2011,6,180,India,IN,Assam,Assam,True,25.5125,93.3613,landslide,downpour,medium,unknown,0.0,,"Portions of NH 39, Connectin Manipur with Assam via Nagaland","Portions of NH 39, Connectin Manipur with Assam via Nagaland"
3683,2011-07-01 00:00:00,2011,7,182,India,IN,Nāgāland,Nagaland,True,25.8782,94.1739,landslide,downpour,medium,unknown,0.0,,NH-61 between Botsa and Chiechama,NH-61 between Botsa and Chiechama
3738,2011-07-06 00:00:00,2011,7,187,India,IN,Manipur,Manipur,True,24.8063,93.9482,landslide,downpour,medium,unknown,6.0,,"National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)","National Highway 53, Sinam Khul (near Kotlen; ~25 km from Imphal)"
3741,2011-07-07 00:00:00,2011,7,188,India,IN,Nāgāland,Nagaland,True,25.4191,94.1079,landslide,rain,medium,unknown,0.0,,Maram (80 km north of Imphal),Maram (80 km north of Imphal)
3760,2011-07-11 09:00:00,2011,7,192,India,IN,Nāgāland,Nagaland,True,25.6703,94.1095,landslide,downpour,medium,unknown,0.0,,"NH-61, 1 km before reaching Botsa","NH-61, 1 km before reaching Botsa"
3776,2011-07-15 18:00:00,2011,7,196,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.125,93.7145,landslide,downpour,small,unknown,0.0,,Itanagar/Naharlagur/Nirjuli,Itanagar/Naharlagur/Nirjuli
3789,2011-07-16 00:00:00,2011,7,197,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.2743,92.9064,landslide,downpour,medium,unknown,0.0,,Mebua (8 km from Seppa),Mebua (8 km from Seppa)
3794,2011-07-17 00:00:00,2011,7,198,India,IN,Sikkim,Sikkim,True,26.99195749,88.42280921,landslide,rain,medium,above_road,,,West Bengal-Sikkim at highway Rambi,West Bengal-Sikkim at highway Rambi
3805,2011-07-19 00:00:00,2011,7,200,India,IN,Sikkim,Sikkim,True,27.05374234,88.42572376,landslide,rain,medium,above_road,0.0,,200 meters from Teesta Bridge towards Siliguri,200 meters from Teesta Bridge towards Siliguri
3806,2011-07-19 00:00:00,2011,7,200,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.1032,93.6884,landslide,downpour,medium,unknown,3.0,,"Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)","Itanagar (one near Pachali power house, one near Heema Hospital, and one nearRomik Colony at P Sector)"
3831,2011-07-22 00:00:00,2011,7,203,India,IN,Manipur,Manipur,True,24.7992,93.948,landslide,downpour,medium,unknown,0.0,,Heibok Hills,Heibok Hills
3830,2011-07-22 00:00:00,2011,7,203,India,IN,Manipur,Manipur,True,24.3527,94.3429,landslide,downpour,small,unknown,0.0,,Manipur,Manipur
3837,2011-07-24 12:30:00,2011,7,205,India,IN,Assam,Assam,True,26.5836,93.0038,landslide,downpour,medium,unknown,0.0,,NH 37,NH 37
3840,2011-07-25 00:00:00,2011,7,206,India,IN,Manipur,Manipur,True,24.6869,93.9157,landslide,downpour,medium,unknown,0.0,,Manipur,Manipur
3860,2011-07-29 00:00:00,2011,7,210,India,IN,Nāgāland,Nagaland,True,25.4192,94.108,landslide,rain,medium,unknown,0.0,,"Maram, Manipur","Maram, Manipur"
3881,2011-08-05 00:00:00,2011,8,217,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.1034,93.6885,landslide,downpour,medium,unknown,0.0,,Itanagar,Itanagar
3912,2011-08-12 00:00:00,2011,8,224,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.44,92.2833,landslide,rain,medium,unknown,0.0,,East Kameng district in Arunachal Pradesh bordering China,East Kameng district in Arunachal Pradesh bordering China
3916,2011-08-13 08:00:00,2011,8,225,India,IN,Assam,Assam,True,25.7713,93.8067,mudslide,downpour,medium,unknown,0.0,,"Chumukedima, Dimapur","Chumukedima, Dimapur"
3925,2011-08-15 00:00:00,2011,8,227,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,27.4888,93.0153,landslide,downpour,medium,unknown,0.0,,"East Kameng, Arunachal Pradesh","East Kameng, Arunachal Pradesh"
3927,2011-08-16 08:00:00,2011,8,228,India,IN,Meghālaya,Meghalaya,True,25.5144,90.2167,landslide,downpour,medium,unknown,6.0,,"Garo Hills, Tura","Garo Hills, Tura"
3932,2011-08-18 00:00:00,2011,8,230,India,IN,Nāgāland,Nagaland,True,25.83,94.13,landslide,monsoon,medium,unknown,0.0,, Botsa  and Chiechama, Botsa  and Chiechama
3965,2011-09-06 08:00:00,2011,9,249,India,IN,Assam,Assam,True,24.808,93.117,landslide,rain,medium,unknown,3.0,,NH 37 at Awang Khul ,NH 37 at Awang Khul 
3983,2011-09-23 00:00:00,2011,9,266,India,IN,Assam,Assam,True,26.1548,91.7351,landslide,downpour,large,unknown,4.0,,"Maighuli, Guwahati, Meghalaya","Maighuli, Guwahati, Meghalaya"
4241,2012-03-04 00:00:00,2012,3,64,India,IN,Manipur,Manipur,True,25.1604,93.6795,landslide,unknown,medium,unknown,0.0,,Tamei constituency in Tamenlong district,Tamei constituency in Tamenlong district
4313,2012-04-08 00:00:00,2012,4,99,India,IN,Arunāchal Pradesh,Arunachal Pradesh,True,28.4659,95.86,landslide,downpour,medium,unknown,0.0,,"Endulin Nallah, Mayodia, 17-camp, 83-camp","Endulin Nallah, Mayodia, 17-camp, 83-camp"
4377,2012-06-02 00:00:00,2012,6,154,India,IN,Assam,Assam,True,26.1475,91.7356,landslide,downpour,large,unknown,,,"Guwahati, Assam","Guwahati, Assam"
4378,2012-06-02 00:00:00,2012,6,154,India,IN,Arunachal Pradesh,Arunachal Pradesh,True,28.8254,96.1517,landslide,downpour,medium,unknown,,,"Arunachal Pradesh, Dibang,","Arunachal Pradesh, Dibang,"
4383,2012-06-03 00:00:00,2012,6,155,India,IN,Assam,Assam,True,25.3056,93.1265,landslide,downpour,medium,unknown,,,"between Maibang and Daotohaja, Assam","between Maibang and Daotohaja, Assam"
4384,2012-06-03 00:00:00,2012,6,155,India,IN,Assam,Assam,True,25.1775,93.0123,landslide,downpour,medium,unknown,,,"between Haflong and  Bagetar, Assam","between Haflong and  Bagetar, Assam"
4382,2012-06-03 00:00:00,2012,6,155,India,IN,Assam,Assam,True,25.1175,92.8573,landslide,downpour,medium,unknown,,," between Harangajao and Mailongdisa, Assa,"," between Harangajao and Mailongdisa, Assa,"
